Customer_ID,Customer_Name,Phone,Age,Occupation,Gender,House_No,Moo,Subdistrict,District,Province,Postal_Code,Marital_Status,Beneficiary_Name,Beneficiary_Relationship,Annual_Income
C266,เอกภพ คงดี,0872003167,29,ครู,หญิง,151/84,3,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ภัทรพล สุวรรณ,พี่น้อง,439000
C267,สมชาย ทองดี,0875820321,23,ช่างก่อสร้าง,หญิง,115/33,12,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,รัตนาภรณ์ มีสุข,ภรรยา,359000
C268,รัตนาภรณ์ แสงทอง,0886330364,49,พนักงานขาย,ชาย,139/81,15,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,มณีรัตน์ คงดี,ภรรยา,418000
C269,นภัสสร อินทร์ดี,0835507457,32,วิศวกร,หญิง,137/22,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,มณีรัตน์ อินทร์ทอง,บุตร,334000
C270,ชยพล เจริญสุข,0851804885,65,แพทย์,ชาย,166/10,2,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,ศิริพร บุญมี,พี่น้อง,1238000
C271,ชยพล สุวรรณ,0853582726,34,ช่างก่อสร้าง,หญิง,273/22,11,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,อรปรียา บุญช่วย,สามี,421000
C272,อรปรียา วงศ์ดี,0849155419,58,พนักงานบริษัท,หญิง,36/62,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,วรพล ทองดี,มารดา,511000
C273,ธนภัทร วงศ์ดี,0819123123,48,ครู,หญิง,289/82,12,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กัญญารัตน์ คงดี,มารดา,407000
C274,ธนกร รุ่งเรือง,0876739635,25,โปรแกรมเมอร์,หญิง,245/96,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,สุภาวดี อินทร์ดี,พี่น้อง,995000
C275,ธนกร เจริญสุข,0849901717,50,โปรแกรมเมอร์,หญิง,169/1,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,ภัทรพล สุวรรณ,มารดา,745000
C276,เอกภพ คงมั่น,0856085787,33,คนขับรถ,หญิง,146/46,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,พัชราภา พงษ์ดี,บิดา,200000
C277,รัตนาภรณ์ รุ่งเรือง,0844063105,59,วิศวกร,หญิง,241/64,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศิริพร แก้วใส,ภรรยา,628000
C278,เอกภพ วัฒนชัย,0824704262,56,ช่างก่อสร้าง,ชาย,255/35,1,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ณิชาภัทร บุญมี,มารดา,455000
C279,วรพล คงดี,0866745001,47,ช่างก่อสร้าง,ชาย,291/72,4,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชลธิชา พงษ์ดี,มารดา,475000
C280,สมหญิง ศรีสุข,0869442692,60,คนขับรถ,ชาย,291/18,15,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,อรทัย สุขสวัสดิ์,บุตร,448000
C281,พัชราภา สุขสวัสดิ์,0862732797,39,พยาบาล,ชาย,267/86,5,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,วรพล ทองดี,ภรรยา,307000
C282,อนันต์ ทองคำ,0816535551,30,โปรแกรมเมอร์,หญิง,278/55,15,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หย่าร้าง,มณีรัตน์ ศรีทอง,ภรรยา,506000
C283,ธีรภัทร์ บุญมี,0832141983,35,นักบัญชี,หญิง,243/12,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ศิริพร รุ่งเรือง,บุตร,432000
C284,ชลธิชา เจริญสุข,0899896110,23,พนักงานบริษัท,ชาย,30/93,1,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กิตติพงษ์ คงมั่น,พี่น้อง,497000
C285,ณัฐวุฒิ วงศ์ดี,0832359957,32,พยาบาล,ชาย,12/48,8,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,กัญญารัตน์ คงดี,บุตร,563000
C286,ชยพล วัฒนชัย,0813603868,27,ครู,หญิง,271/82,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หย่าร้าง,ธนภัทร สุวรรณ,บุตร,501000
C287,พิมพ์ชนก แก้วมณี,0836810105,36,พยาบาล,ชาย,62/76,3,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,ณิชาภัทร ศรีทอง,ภรรยา,332000
C288,ภัทรพล วงศ์ดี,0876934397,63,ตำรวจ,ชาย,49/86,4,เมืองพล,พล,ขอนแก่น,40120,โสด,ศิริพร ศรีสุข,บิดา,310000
C289,ศุภชัย บุญช่วย,0819837253,22,ช่างก่อสร้าง,หญิง,170/57,6,เมืองพล,พล,ขอนแก่น,40120,โสด,เอกภพ คงมั่น,มารดา,451000
C290,เอกภพ อินทร์ทอง,0858958134,27,โปรแกรมเมอร์,หญิง,299/71,10,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,สมชาย วงศ์ดี,บุตร,1035000
C291,มณีรัตน์ ศรีสุข,0848900594,23,คนขับรถ,ชาย,194/26,10,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศิริพร เจริญสุข,ภรรยา,375000
C292,ภัทรพล บุญมี,0876869863,51,ครู,หญิง,88/43,13,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ภัทรพล สุขสวัสดิ์,ภรรยา,319000
C293,ณิชาภัทร พรหมดี,0813943368,63,ครู,หญิง,125/26,7,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อนันต์ สายทอง,ภรรยา,241000
C294,วรพล แสงทอง,0892317825,42,คนขับรถ,ชาย,46/93,11,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,พิมพ์ชนก รุ่งเรือง,พี่น้อง,232000
C295,มณีรัตน์ ใจดี,0864844945,25,วิศวกร,หญิง,130/48,13,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ชลธิชา ศรีสุข,สามี,540000
C296,พัชราภา ใจดี,0838270911,59,พนักงานขาย,หญิง,177/14,14,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,วรพล สุวรรณ,บิดา,431000
C297,ธีรภัทร์ ทองคำ,0885210080,27,โปรแกรมเมอร์,หญิง,160/64,11,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ภัทรพล บุญช่วย,บิดา,719000
C298,กิตติพงษ์ อินทร์ดี,0851483181,24,ครู,หญิง,57/2,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ณิชาภัทร ทองคำ,ภรรยา,576000
C299,รัตนาภรณ์ คงดี,0845282763,56,พยาบาล,หญิง,167/71,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,พัชราภา วัฒนชัย,พี่น้อง,408000
C300,ณิชาภัทร พรหมดี,0847333766,40,นักบัญชี,หญิง,293/45,3,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ภูมิพัฒน์ ทองดี,มารดา,327000
