Customer_ID,Customer_Name,Phone,Age,Occupation,Gender,House_No,Moo,Subdistrict,District,Province,Postal_Code,Marital_Status,Beneficiary_Name,Beneficiary_Relationship,Annual_Income
C267,ศิริพร แก้วมณี,0851414493,59,ช่างก่อสร้าง,ชาย,165/49,15,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา อินทร์ทอง,บุตร,550000
C268,กัญญารัตน์ มีสุข,0839945709,52,คนขับรถ,หญิง,23/38,15,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,ภัทรพล วงศ์ดี,บิดา,229000
C269,สมชาย แก้วมณี,0831398508,24,พยาบาล,ชาย,54/27,9,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,ธนกร ศรีสุข,พี่น้อง,591000
C270,สุภาวดี คงดี,0845339392,41,พนักงานบริษัท,ชาย,28/23,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ภูมิพัฒน์ ศรีสุข,บุตร,600000
C271,ธีรภัทร์ สายทอง,0821763646,48,เกษตรกร,หญิง,162/3,7,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,ภูมิพัฒน์ ใจดี,พี่น้อง,488000
C272,พัชราภา ศรีสุข,0818952193,42,คนขับรถ,ชาย,155/78,2,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,มณีรัตน์ เจริญสุข,ภรรยา,382000
C273,ธนภัทร บุญช่วย,0813371859,34,แพทย์,หญิง,152/82,3,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,ณิชาภัทร ทองคำ,พี่น้อง,1364000
C274,กิตติพงษ์ แสงทอง,0847923193,20,ช่างก่อสร้าง,หญิง,281/11,5,เมืองพล,พล,ขอนแก่น,40120,โสด,เอกภพ ทองคำ,พี่น้อง,356000
C275,ธนกร วงศ์ดี,0882227162,29,แพทย์,ชาย,130/25,2,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ณิชาภัทร ทองดี,บิดา,1724000
C276,นภัสสร สุวรรณ,0825783807,24,วิศวกร,ชาย,298/63,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,พิมพ์ชนก สุวรรณ,พี่น้อง,540000
C277,ศุภชัย ศรีสุข,0866307189,32,นักบัญชี,หญิง,169/79,11,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หย่าร้าง,พัชราภา ทองดี,มารดา,529000
C278,ธีรภัทร์ สุขสวัสดิ์,0888765307,20,นักบัญชี,ชาย,224/36,14,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,พิมพ์ชนก สุวรรณ,พี่น้อง,409000
C279,สุภาวดี มีสุข,0822265001,39,พนักงานขาย,ชาย,42/36,14,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ภูมิพัฒน์ บุญมี,สามี,555000
C280,สมชาย วงศ์ดี,0837137418,60,พนักงานบริษัท,หญิง,109/5,9,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ภูมิพัฒน์ บุญช่วย,ภรรยา,514000
C281,ปวีณา แก้วใส,0843782393,57,ตำรวจ,หญิง,238/65,9,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา มีสุข,บุตร,245000
C282,มณีรัตน์ วงศ์ดี,0814671175,28,พนักงานขาย,ชาย,290/73,11,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,เอกภพ ทองคำ,ภรรยา,363000
C283,มณีรัตน์ พงษ์ดี,0881779091,34,ครู,หญิง,120/6,11,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,กัญญารัตน์ มีสุข,ภรรยา,480000
C284,สมหญิง แก้วมณี,0829668165,40,ครู,หญิง,297/70,10,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ปวีณา แก้วมณี,ภรรยา,427000
C285,วรพล สายทอง,0883778404,34,คนขับรถ,หญิง,177/63,13,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ศุภชัย ใจดี,บุตร,251000
C286,ศิริพร ศรีสุข,0847956063,52,เกษตรกร,หญิง,77/24,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ศุภชัย คงดี,บิดา,458000
C287,ชยพล คงมั่น,0833260294,27,พนักงานขาย,หญิง,108/76,3,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,สมชาย แก้วใส,บิดา,245000
C288,ธนกร วงศ์ดี,0815755579,22,ช่างก่อสร้าง,ชาย,86/34,15,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กัญญารัตน์ สายทอง,บุตร,468000
C289,ณัฐวุฒิ บุญมี,0839569884,48,ช่างก่อสร้าง,หญิง,88/29,14,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,ศุภชัย รุ่งเรือง,บุตร,600000
C290,วรพล สุขสวัสดิ์,0899461748,63,นักบัญชี,หญิง,36/30,7,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,พิมพ์ชนก วัฒนชัย,บิดา,343000
C291,ณิชาภัทร อินทร์ดี,0822563468,29,ช่างก่อสร้าง,ชาย,244/79,10,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ชยพล บุญช่วย,บุตร,565000
C292,อนันต์ สุวรรณ,0887396087,28,ช่างก่อสร้าง,ชาย,268/54,6,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,พัชราภา วงศ์ดี,ภรรยา,297000
C293,ชลธิชา ทองดี,0897855954,64,ช่างก่อสร้าง,ชาย,69/33,8,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,วรัญญา ศรีสุข,สามี,486000
C294,วรพล บุญมี,0867859282,20,ตำรวจ,ชาย,268/16,9,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,ปวีณา แก้วมณี,มารดา,592000
C295,ชลธิชา วัฒนชัย,0847932818,29,โปรแกรมเมอร์,หญิง,275/55,10,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ศุภชัย อินทร์ทอง,พี่น้อง,706000
C296,ภูมิพัฒน์ บุญช่วย,0832997927,50,แพทย์,หญิง,285/62,5,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,อรปรียา มีสุข,พี่น้อง,1415000
C297,เอกภพ แก้วใส,0813696736,48,ตำรวจ,ชาย,110/66,7,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ชยพล บุญช่วย,บุตร,596000
C298,ปวีณา แก้วมณี,0817447920,20,ครู,ชาย,223/12,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ศิริพร มีสุข,บิดา,551000
C299,ปวีณา ศรีทอง,0854267304,61,คนขับรถ,หญิง,30/23,11,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,สุภาวดี ใจดี,มารดา,445000
C300,สมหญิง ศรีทอง,0825629452,52,คนขับรถ,ชาย,87/87,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ศิริพร แก้วมณี,บิดา,260000
